DCOMIRIS,DEPCOM,NOM_COM,IRIS,NOM_IRIS,TYP_IRIS,coords,geometry,Social_Housing,kmeans_class,centroids
751114101,75111,Paris 11e Arrondissement,4101,Folie Mericourt 1,H,"[(654575.23, 6863352.18), (654634.64, 6863271.74), (654694.04, 6863191.3), (654692.24, 6863160.07), (654659.0, 6863146.1), (654652.0, 6863143.1), (654640.0, 6863137.51), (654629.0, 6863133.0), (654611.9, 6863126.0), (654603.9, 6863123.0), (654556.9, 6863106.0), (654536.0, 6863099.0), (654410.0, 6863283.0), (654440.1, 6863298.0), (654476.9, 6863322.6), (654490.8, 6863336.2), (654534.99, 6863373.0), (654575.23, 6863352.18)]","POLYGON ((654575.23 6863352.18, 654634.64 6863271.74, 654694.04 6863191.3, 654692.24 6863160.07, 654659 6863146.1, 654652 6863143.1, 654640 6863137.51, 654629 6863133, 654611.9 6863126, 654603.9 6863123, 654556.9 6863106, 654536 6863099, 654410 6863283, 654440.1 6863298, 654476.9 6863322.6, 654490.8 6863336.2, 654534.99 6863373, 654575.23 6863352.18))",0.3368917487051233,0,0.0408124610195154
751114321,75111,Paris 11e Arrondissement,4321,Roquette 21,H,"[(655016.0, 6862322.0), (654989.8, 6862395.8), (654966.6, 6862460.1), (654942.6, 6862525.1), (654994.7, 6862546.1), (654953.4, 6862665.2), (655028.9, 6862695.8), (655032.5, 6862697.73), (655067.94, 6862682.61), (655126.18, 6862601.32), (655184.41, 6862520.03), (655242.65, 6862438.73), (655161.1, 6862377.5), (655156.0, 6862375.0), (655122.1, 6862363.0), (655016.0, 6862322.0)]","POLYGON ((655016 6862322, 654989.8 6862395.8, 654966.6 6862460.1, 654942.6 6862525.1, 654994.7 6862546.1, 654953.4 6862665.2, 655028.9 6862695.8, 655032.5 6862697.73, 655067.94 6862682.61, 655126.18 6862601.32, 655184.41 6862520.03, 655242.65 6862438.73, 655161.1 6862377.5, 655156 6862375, 655122.1 6862363, 655016 6862322))",0.2084342483190296,0,0.0408124610195154
751114409,75111,Paris 11e Arrondissement,4409,Sainte-Marguerite 9,H,"[(655571.0, 6861350.0), (655460.1, 6861329.0), (655427.1, 6861321.0), (655405.0, 6861342.9), (655300.0, 6861438.9), (655258.95, 6861476.43), (655212.0, 6861517.9), (655150.8, 6861576.9), (655136.6, 6861593.3), (655442.0, 6861672.0), (655463.0, 6861613.0), (655494.0, 6861540.0), (655514.0, 6861492.0), (655571.0, 6861350.0)]","POLYGON ((655571 6861350, 655460.1 6861329, 655427.1 6861321, 655405 6861342.9, 655300 6861438.9, 655258.95 6861476.43, 655212 6861517.9, 655150.8 6861576.9, 655136.6 6861593.3, 655442 6861672, 655463 6861613, 655494 6861540, 655514 6861492, 655571 6861350))",0.2433535700142712,0,0.0408124610195154
751114410,75111,Paris 11e Arrondissement,4410,Sainte-Marguerite 10,H,"[(655693.79, 6861731.24), (655721.1, 6861677.5), (655765.75, 6861588.02), (655810.41, 6861498.55), (655853.8, 6861411.6), (655831.05, 6861412.4), (655711.0, 6861381.0), (655626.0, 6861361.0), (655571.0, 6861350.0), (655514.0, 6861492.0), (655494.0, 6861540.0), (655463.0, 6861613.0), (655442.0, 6861672.0), (655529.1, 6861703.0), (655662.11, 6861749.45), (655693.79, 6861731.24)]","POLYGON ((655693.79 6861731.24, 655721.1 6861677.5, 655765.75 6861588.02, 655810.41 6861498.55, 655853.8 6861411.6, 655831.05 6861412.4, 655711 6861381, 655626 6861361, 655571 6861350, 655514 6861492, 655494 6861540, 655463 6861613, 655442 6861672, 655529.1 6861703, 655662.11 6861749.45, 655693.79 6861731.24))",0.1971889472563548,0,0.0408124610195154
751114110,75111,Paris 11e Arrondissement,4110,Folie Mericourt 10,H,"[(654334.9, 6863422.1), (654348.8, 6863432.0), (654398.0, 6863467.4), (654443.51, 6863496.86), (654456.41, 6863513.06), (654515.82, 6863432.62), (654575.23, 6863352.18), (654534.99, 6863373.0), (654490.8, 6863336.2), (654476.9, 6863322.6), (654440.1, 6863298.0), (654410.0, 6863283.0), (654404.8, 6863293.4), (654399.9, 6863292.0), (654334.9, 6863422.1)]","POLYGON ((654334.9 6863422.1, 654348.8 6863432, 654398 6863467.4, 654443.51 6863496.86, 654456.41 6863513.06, 654515.82 6863432.62, 654575.23 6863352.18, 654534.99 6863373, 654490.8 6863336.2, 654476.9 6863322.6, 654440.1 6863298, 654410 6863283, 654404.8 6863293.4, 654399.9 6863292, 654334.9 6863422.1))",0.2047392647854864,0,0.0408124610195154
751114404,75111,Paris 11e Arrondissement,4404,Sainte-Marguerite 4,H,"[(654147.3, 6861645.0), (654164.3, 6861650.0), (654198.4, 6861657.1), (654242.4, 6861654.0), (654266.3, 6861652.1), (654288.4, 6861652.1), (654308.3, 6861651.0), (654394.7, 6861650.0), (654391.9, 6861597.5), (654413.6, 6861455.8), (654412.32, 6861450.76), (654366.81, 6861444.5), (654271.69, 6861475.37), (654176.57, 6861506.23), (654081.45, 6861537.09), (654079.5, 6861558.75), (654104.3, 6861606.0), (654119.4, 6861620.1), (654147.3, 6861645.0)]","POLYGON ((654147.3 6861645, 654164.3 6861650, 654198.4 6861657.1, 654242.4 6861654, 654266.3 6861652.1, 654288.4 6861652.1, 654308.3 6861651, 654394.7 6861650, 654391.9 6861597.5, 654413.6 6861455.8, 654412.32 6861450.76, 654366.81 6861444.5, 654271.69 6861475.37, 654176.57 6861506.23, 654081.45 6861537.09, 654079.5 6861558.75, 654104.3 6861606, 654119.4 6861620.1, 654147.3 6861645))",0.183456296437115,0,0.0408124610195154
751124509,75112,Paris 12e Arrondissement,4509,Bel Air 9,H,"[(656360.0, 6860527.0), (656545.0, 6860487.9), (656595.45, 6860474.05), (656640.0, 6860353.5), (656660.7, 6860348.8), (656634.1, 6860238.0), (656631.0, 6860225.1), (656626.0, 6860198.1), (656585.9, 6860203.0), (656530.67, 6860193.43), (656373.5, 6860168.3), (656290.0, 6860169.0), (656302.0, 6860220.91), (656306.0, 6860235.9), (656311.0, 6860259.0), (656318.0, 6860312.5), (656338.0, 6860413.65), (656351.0, 6860483.1), (656360.0, 6860527.0)]","POLYGON ((656360 6860527, 656545 6860487.9, 656595.45 6860474.05, 656640 6860353.5, 656660.7 6860348.8, 656634.1 6860238, 656631 6860225.1, 656626 6860198.1, 656585.9 6860203, 656530.67 6860193.43, 656373.5 6860168.3, 656290 6860169, 656302 6860220.91, 656306 6860235.9, 656311 6860259, 656318 6860312.5, 656338 6860413.65, 656351 6860483.1, 656360 6860527))",0.2886020604029037,0,0.0408124610195154
751124619,75112,Paris 12e Arrondissement,4619,Picpus 19,H,"[(655115.5, 6860814.6), (655139.9, 6860782.24), (655176.76, 6860732.4), (655198.71, 6860702.12), (655224.5, 6860668.2), (655201.9, 6860651.9), (655131.9, 6860604.2), (655065.9, 6860560.2), (654932.0, 6860466.5), (654889.1, 6860530.9), (654769.95, 6860679.95), (654745.9, 6860712.0), (654767.99, 6860722.0), (654841.0, 6860778.01), (654868.0, 6860801.01), (654932.0, 6860854.04), (655031.0, 6860933.1), (655033.0, 6860931.1), (655038.0, 6860923.1), (655052.0, 6860902.1), (655072.0, 6860874.1), (655115.5, 6860814.6)]","POLYGON ((655115.5 6860814.6, 655139.9 6860782.24, 655176.76 6860732.4, 655198.71 6860702.12, 655224.5 6860668.2, 655201.9 6860651.9, 655131.9 6860604.2, 655065.9 6860560.2, 654932 6860466.5, 654889.1 6860530.9, 654769.95 6860679.95, 654745.9 6860712, 654767.99 6860722, 654841 6860778.01, 654868 6860801.01, 654932 6860854.04, 655031 6860933.1, 655033 6860931.1, 655038 6860923.1, 655052 6860902.1, 655072 6860874.1, 655115.5 6860814.6))",0.3825496381113862,0,0.0408124610195154
751124606,75112,Paris 12e Arrondissement,4606,Picpus 6,H,"[(656123.0, 6859844.1), (656109.9, 6859828.7), (656063.5, 6859794.7), (655980.89, 6859733.98), (655928.8, 6859695.1), (655883.98, 6859748.64), (655842.0, 6859801.1), (655800.0, 6859860.1), (655758.83, 6859910.37), (655685.4, 6860018.3), (655675.8, 6860037.7), (655672.85, 6860042.76), (655655.0, 6860080.1), (655673.9, 6860079.0), (655933.1, 6859951.1), (656019.0, 6859903.1), (656123.0, 6859844.1)]","POLYGON ((656123 6859844.1, 656109.9 6859828.7, 656063.5 6859794.7, 655980.89 6859733.98, 655928.8 6859695.1, 655883.98 6859748.64, 655842 6859801.1, 655800 6859860.1, 655758.83 6859910.37, 655685.4 6860018.3, 655675.8 6860037.7, 655672.85 6860042.76, 655655 6860080.1, 655673.9 6860079, 655933.1 6859951.1, 656019 6859903.1, 656123 6859844.1))",0.2533163675029534,0,0.0408124610195154
751124602,75112,Paris 12e Arrondissement,4602,Picpus 2,H,"[(655950.0, 6859339.9), (655944.0, 6859346.9), (655813.4, 6859495.13), (655789.0, 6859521.0), (655848.0, 6859601.08), (655866.9, 6859626.0), (655928.8, 6859695.1), (656015.48, 6859569.39), (656054.9, 6859508.0), (656082.9, 6859462.92), (656113.9, 6859425.9), (655971.97, 6859351.9), (655950.0, 6859339.9)]","POLYGON ((655950 6859339.9, 655944 6859346.9, 655813.4 6859495.13, 655789 6859521, 655848 6859601.08, 655866.9 6859626, 655928.8 6859695.1, 656015.48 6859569.39, 656054.9 6859508, 656082.9 6859462.92, 656113.9 6859425.9, 655971.97 6859351.9, 655950 6859339.9))",0.2093887267180392,0,0.0408124610195154
751124802,75112,Paris 12e Arrondissement,4802,Quinze Vingts 2,H,"[(654611.9, 6860646.0), (654485.0, 6860578.0), (654413.1, 6860613.0), (654106.6, 6860771.4), (654072.22, 6860800.0), (654065.4, 6860806.0), (654055.0, 6860815.6), (654052.8, 6860826.2), (654084.0, 6860831.1), (654217.02, 6860850.88), (654314.0, 6860872.0), (654353.04, 6860840.0), (654575.92, 6860672.0), (654587.91, 6860663.0), (654611.9, 6860646.0)]","POLYGON ((654611.9 6860646, 654485 6860578, 654413.1 6860613, 654106.6 6860771.4, 654072.22 6860800, 654065.4 6860806, 654055 6860815.6, 654052.8 6860826.2, 654084 6860831.1, 654217.02 6860850.88, 654314 6860872, 654353.04 6860840, 654575.92 6860672, 654587.91 6860663, 654611.9 6860646))",0.3129819958342632,0,0.0408124610195154
751124615,75112,Paris 12e Arrondissement,4615,Picpus 15,H,"[(656132.0, 6860718.0), (656128.0, 6860703.0), (656097.0, 6860584.0), (656075.0, 6860494.0), (656056.96, 6860428.0), (656023.91, 6860299.0), (655991.95, 6860170.0), (655987.98, 6860154.0), (655970.0, 6860133.0), (655953.43, 6860161.93), (655923.52, 6860214.42), (655879.47, 6860292.12), (655805.55, 6860426.61), (655780.5, 6860466.7), (655605.0, 6860793.0), (655632.0, 6860788.1), (655682.01, 6860779.09), (655840.1, 6860750.9), (655848.1, 6860749.9), (655916.1, 6860739.91), (655972.08, 6860732.92), (656091.03, 6860720.97), (656112.01, 6860718.99), (656132.0, 6860718.0)]","POLYGON ((656132 6860718, 656128 6860703, 656097 6860584, 656075 6860494, 656056.96 6860428, 656023.91 6860299, 655991.95 6860170, 655987.98 6860154, 655970 6860133, 655953.43 6860161.93, 655923.52 6860214.42, 655879.47 6860292.12, 655805.55 6860426.61, 655780.5 6860466.7, 655605 6860793, 655632 6860788.1, 655682.01 6860779.09, 655840.1 6860750.9, 655848.1 6860749.9, 655916.1 6860739.91, 655972.08 6860732.92, 656091.03 6860720.97, 656112.01 6860718.99, 656132 6860718))",0.3371592169016003,0,0.0408124610195154
751124702,75112,Paris 12e Arrondissement,4702,Bercy 2,H,"[(654732.4, 6859841.8), (654714.38, 6859862.84), (654559.0, 6860058.9), (654432.08, 6860212.0), (654422.0, 6860224.0), (654431.0, 6860226.0), (654438.0, 6860225.0), (654459.0, 6860220.0), (654533.0, 6860201.99), (654897.0, 6860102.92), (655020.0, 6860068.97), (655090.0, 6860049.0), (655138.78, 6859979.62), (655228.2, 6859840.6), (655129.4, 6859804.0), (655038.57, 6859764.32), (654983.5, 6859712.1), (654976.3, 6859722.6), (654947.89, 6859699.8), (654759.33, 6859810.91), (654732.4, 6859841.8)]","POLYGON ((654732.4 6859841.8, 654714.38 6859862.84, 654559 6860058.9, 654432.08 6860212, 654422 6860224, 654431 6860226, 654438 6860225, 654459 6860220, 654533 6860201.99, 654897 6860102.92, 655020 6860068.97, 655090 6860049, 655138.78 6859979.62, 655228.2 6859840.6, 655129.4 6859804, 655038.57 6859764.32, 654983.5 6859712.1, 654976.3 6859722.6, 654947.89 6859699.8, 654759.33 6859810.91, 654732.4 6859841.8))",0.5219437999958849,0,0.0408124610195154
751124604,75112,Paris 12e Arrondissement,4604,Picpus 4,H,"[(655459.1, 6859792.0), (655448.0, 6859770.0), (655589.06, 6859663.5), (655672.07, 6859600.97), (655694.0, 6859586.9), (655720.0, 6859569.0), (655645.0, 6859508.0), (655585.0, 6859457.0), (655539.9, 6859495.0), (655534.0, 6859500.9), (655429.0, 6859641.92), (655385.0, 6859728.95), (655346.0, 6859819.99), (655339.0, 6859835.0), (655360.0, 6859828.1), (655459.1, 6859792.0)]","POLYGON ((655459.1 6859792, 655448 6859770, 655589.06 6859663.5, 655672.07 6859600.97, 655694 6859586.9, 655720 6859569, 655645 6859508, 655585 6859457, 655539.9 6859495, 655534 6859500.9, 655429 6859641.92, 655385 6859728.95, 655346 6859819.99, 655339 6859835, 655360 6859828.1, 655459.1 6859792))",0.3895125448530284,0,0.0408124610195154
751124812,75112,Paris 12e Arrondissement,4812,Quinze Vingts 12,A,"[(654232.0, 6860412.9), (654073.1, 6860292.9), (654052.1, 6860277.9), (654032.2, 6860262.8), (654018.2, 6860280.9), (654004.1, 6860299.9), (653702.0, 6860697.1), (653651.0, 6860762.0), (653734.0, 6860774.92), (653787.0, 6860782.9), (653852.0, 6860792.0), (653937.0, 6860669.1), (653997.0, 6860610.56), (654039.0, 6860575.0), (654224.0, 6860419.9), (654232.0, 6860412.9)]","POLYGON ((654232 6860412.9, 654073.1 6860292.9, 654052.1 6860277.9, 654032.2 6860262.8, 654018.2 6860280.9, 654004.1 6860299.9, 653702 6860697.1, 653651 6860762, 653734 6860774.92, 653787 6860782.9, 653852 6860792, 653937 6860669.1, 653997 6860610.56, 654039 6860575, 654224 6860419.9, 654232 6860412.9))",0.4876660636284989,0,0.0408124610195154
751124616,75112,Paris 12e Arrondissement,4616,Picpus 16,H,"[(655257.0, 6860636.0), (655430.0, 6860761.97), (655485.0, 6860802.94), (655566.0, 6860857.9), (655605.0, 6860793.0), (655780.5, 6860466.7), (655526.0, 6860280.0), (655512.9, 6860296.0), (655496.9, 6860318.0), (655326.99, 6860544.0), (655287.0, 6860597.0), (655257.0, 6860636.0)]","POLYGON ((655257 6860636, 655430 6860761.97, 655485 6860802.94, 655566 6860857.9, 655605 6860793, 655780.5 6860466.7, 655526 6860280, 655512.9 6860296, 655496.9 6860318, 655326.99 6860544, 655287 6860597, 655257 6860636))",0.401114823191469,0,0.0408124610195154
751124705,75112,Paris 12e Arrondissement,4705,Bercy 5,H,"[(654953.0, 6860399.0), (654861.0, 6860462.0), (654834.4, 6860448.2), (654816.5, 6860434.5), (654864.1, 6860396.9), (654958.0, 6860255.2), (654991.0, 6860203.2), (655069.0, 6860076.8), (655090.0, 6860049.0), (655020.0, 6860068.97), (654897.0, 6860102.92), (654533.0, 6860201.99), (654459.0, 6860220.0), (654438.0, 6860225.0), (654431.0, 6860226.0), (654422.0, 6860224.0), (654386.0, 6860262.0), (654277.0, 6860371.94), (654232.0, 6860412.9), (654238.0, 6860416.9), (654334.0, 6860483.91), (654417.0, 6860539.95), (654485.0, 6860578.0), (654611.9, 6860646.0), (654634.9, 6860658.0), (654710.9, 6860699.0), (654723.9, 6860706.0), (654745.9, 6860712.0), (654769.95, 6860679.95), (654889.1, 6860530.9), (654932.0, 6860466.5), (654947.2, 6860443.9), (654957.6, 6860425.0), (654955.98, 6860412.84), (654953.0, 6860399.0)]","POLYGON ((654953 6860399, 654861 6860462, 654834.4 6860448.2, 654816.5 6860434.5, 654864.1 6860396.9, 654958 6860255.2, 654991 6860203.2, 655069 6860076.8, 655090 6860049, 655020 6860068.97, 654897 6860102.92, 654533 6860201.99, 654459 6860220, 654438 6860225, 654431 6860226, 654422 6860224, 654386 6860262, 654277 6860371.94, 654232 6860412.9, 654238 6860416.9, 654334 6860483.91, 654417 6860539.95, 654485 6860578, 654611.9 6860646, 654634.9 6860658, 654710.9 6860699, 654723.9 6860706, 654745.9 6860712, 654769.95 6860679.95, 654889.1 6860530.9, 654932 6860466.5, 654947.2 6860443.9, 654957.6 6860425, 654955.98 6860412.84, 654953 6860399))",0.2294526152107805,0,0.0408124610195154
751124613,75112,Paris 12e Arrondissement,4613,Picpus 13,H,"[(654953.0, 6860399.0), (654955.98, 6860412.84), (654957.6, 6860425.0), (654947.2, 6860443.9), (654932.0, 6860466.5), (655065.9, 6860560.2), (655131.9, 6860604.2), (655201.9, 6860651.9), (655224.5, 6860668.2), (655230.82, 6860661.99), (655257.0, 6860636.0), (655287.0, 6860597.0), (655326.99, 6860544.0), (655496.9, 6860318.0), (655512.9, 6860296.0), (655526.0, 6860280.0), (655618.0, 6860159.0), (655594.0, 6860145.0), (655431.0, 6860197.1), (655428.0, 6860198.1), (655097.0, 6860312.0), (655020.0, 6860352.0), (654988.0, 6860375.1), (654970.0, 6860387.07), (654953.0, 6860399.0)]","POLYGON ((654953 6860399, 654955.98 6860412.84, 654957.6 6860425, 654947.2 6860443.9, 654932 6860466.5, 655065.9 6860560.2, 655131.9 6860604.2, 655201.9 6860651.9, 655224.5 6860668.2, 655230.82 6860661.99, 655257 6860636, 655287 6860597, 655326.99 6860544, 655496.9 6860318, 655512.9 6860296, 655526 6860280, 655618 6860159, 655594 6860145, 655431 6860197.1, 655428 6860198.1, 655097 6860312, 655020 6860352, 654988 6860375.1, 654970 6860387.07, 654953 6860399))",0.5174762095046174,0,0.0408124610195154
751124703,75112,Paris 12e Arrondissement,4703,Bercy 3,H,"[(655339.0, 6859835.0), (655346.0, 6859819.99), (655385.0, 6859728.95), (655429.0, 6859641.92), (655534.0, 6859500.9), (655539.9, 6859495.0), (655585.0, 6859457.0), (655704.0, 6859336.91), (655787.0, 6859254.1), (655795.0, 6859247.0), (655773.28, 6859232.69), (655365.0, 6859061.1), (655313.0, 6859034.1), (655120.92, 6858914.02), (655114.91, 6858910.01), (655094.92, 6858896.0), (655088.0, 6858891.0), (655067.9, 6858916.1), (654956.98, 6859092.02), (654946.0, 6859107.0), (654951.0, 6859111.01), (654973.0, 6859130.1), (655132.1, 6859290.0), (655182.8, 6859467.0), (655155.9, 6859499.0), (655077.6, 6859595.9), (655041.3, 6859639.3), (654983.5, 6859712.1), (655038.57, 6859764.32), (655129.4, 6859804.0), (655228.2, 6859840.6), (655138.78, 6859979.62), (655090.0, 6860049.0), (655169.0, 6860055.0), (655195.33, 6860021.16), (655309.4, 6859877.3), (655332.48, 6859845.22), (655339.0, 6859835.0)]","POLYGON ((655339 6859835, 655346 6859819.99, 655385 6859728.95, 655429 6859641.92, 655534 6859500.9, 655539.9 6859495, 655585 6859457, 655704 6859336.91, 655787 6859254.1, 655795 6859247, 655773.28 6859232.69, 655365 6859061.1, 655313 6859034.1, 655120.92 6858914.02, 655114.91 6858910.01, 655094.92 6858896, 655088 6858891, 655067.9 6858916.1, 654956.98 6859092.02, 654946 6859107, 654951 6859111.01, 654973 6859130.1, 655132.1 6859290, 655182.8 6859467, 655155.9 6859499, 655077.6 6859595.9, 655041.3 6859639.3, 654983.5 6859712.1, 655038.57 6859764.32, 655129.4 6859804, 655228.2 6859840.6, 655138.78 6859979.62, 655090 6860049, 655169 6860055, 655195.33 6860021.16, 655309.4 6859877.3, 655332.48 6859845.22, 655339 6859835))",0.2055523558287693,0,0.0408124610195154
751124507,75112,Paris 12e Arrondissement,4507,Bel Air 7,H,"[(656360.0, 6860527.0), (656351.0, 6860483.1), (656136.3, 6860534.1), (656132.8, 6860478.8), (656097.3, 6860486.2), (656086.5, 6860489.4), (656075.0, 6860494.0), (656097.0, 6860584.0), (656128.0, 6860703.0), (656132.0, 6860718.0), (656150.0, 6860716.0), (656387.1, 6860683.0), (656391.0, 6860682.0), (656384.0, 6860654.1), (656375.0, 6860605.9), (656360.0, 6860527.0)]","POLYGON ((656360 6860527, 656351 6860483.1, 656136.3 6860534.1, 656132.8 6860478.8, 656097.3 6860486.2, 656086.5 6860489.4, 656075 6860494, 656097 6860584, 656128 6860703, 656132 6860718, 656150 6860716, 656387.1 6860683, 656391 6860682, 656384 6860654.1, 656375 6860605.9, 656360 6860527))",0.3291016636311106,0,0.0408124610195154
751124503,75112,Paris 12e Arrondissement,4503,Bel Air 3,H,"[(656626.0, 6860198.1), (656588.0, 6860040.0), (656463.9, 6859991.0), (656349.9, 6859946.1), (656240.0, 6859903.1), (656284.0, 6860133.0), (656290.0, 6860169.0), (656373.5, 6860168.3), (656530.67, 6860193.43), (656585.9, 6860203.0), (656626.0, 6860198.1)]","POLYGON ((656626 6860198.1, 656588 6860040, 656463.9 6859991, 656349.9 6859946.1, 656240 6859903.1, 656284 6860133, 656290 6860169, 656373.5 6860168.3, 656530.67 6860193.43, 656585.9 6860203, 656626 6860198.1))",0.2912039892011547,0,0.0408124610195154
751135205,75113,Paris 13e Arrondissement,5205,Croulebarbe 5,H,"[(651670.81, 6859324.68), (651674.14, 6859424.62), (651679.94, 6859448.47), (651711.0, 6859467.0), (651800.9, 6859505.0), (651914.0, 6859551.0), (651880.0, 6859278.0), (651870.0, 6859209.0), (651864.0, 6859193.0), (651809.0, 6859216.0), (651674.33, 6859280.01), (651670.81, 6859324.68)]","POLYGON ((651670.81 6859324.68, 651674.14 6859424.62, 651679.94 6859448.47, 651711 6859467, 651800.9 6859505, 651914 6859551, 651880 6859278, 651870 6859209, 651864 6859193, 651809 6859216, 651674.33 6859280.01, 651670.81 6859324.68))",0.2206037344582822,0,0.0408124610195154
751135003,75113,Paris 13e Arrondissement,5003,Gare 3,H,"[(653428.0, 6858326.1), (653479.9, 6858285.0), (653529.0, 6858248.0), (653560.0, 6858224.1), (653547.0, 6858221.0), (653488.0, 6858205.0), (653536.0, 6858055.0), (653498.0, 6858035.0), (653450.0, 6858010.0), (653352.0, 6857969.0), (653286.9, 6858098.0), (653275.0, 6858122.1), (653259.0, 6858153.0), (653251.0, 6858170.0), (653242.0, 6858189.0), (653335.1, 6858258.0), (653428.0, 6858326.1)]","POLYGON ((653428 6858326.1, 653479.9 6858285, 653529 6858248, 653560 6858224.1, 653547 6858221, 653488 6858205, 653536 6858055, 653498 6858035, 653450 6858010, 653352 6857969, 653286.9 6858098, 653275 6858122.1, 653259 6858153, 653251 6858170, 653242 6858189, 653335.1 6858258, 653428 6858326.1))",0.5162764515363404,0,0.0408124610195154
